taxon	accession	representative	src	dst
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Chaetocerotales;f__Chaetocerotaceae;g__Chaetoceros;s__Chaetoceros brevis	MMETSP1435		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1435.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gonyaulacales;f__Gonyaulacaceae;g__Alexandrium;s__Alexandrium tamarense	MMETSP0384		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP0384.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Mediophyceae;o__Hemiaulales;f__Hemiaulaceae;g__Eucampia;s__Eucampia antarctica	MMETSP1437		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1437.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Pyramimonadophyceae;o__Pyramimonadales;f__Pyramimonadaceae;g__Pterosperma;s__Pterosperma sp. CCMP1384	MMETSP1438		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1438.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Gonyaulacales;f__Gonyaulacaceae;g__Gonyaulax;s__Gonyaulax spinifera	MMETSP1439		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1439.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Suessiales;f__Suessiaceae;g__Polarella;s__Polarella glacialis	MMETSP1440		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1440.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Peridiniales;f__Heterocapsaceae;g__Heterocapsa;s__Heterocapsa arctica	MMETSP1441		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1441.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Craspedostauros;s__Craspedostauros australis	MMETSP1442		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1442.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariophyceae;f__Entomoneidaceae;g__Entomoneis;s__Entomoneis sp. CCMP2396	MMETSP1443		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1443.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Phaeocystales;f__Phaeocystaceae;g__Phaeocystis;s__Phaeocystis antarctica	MMETSP1444		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1444.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Pyramimonadophyceae;o__Pyramimonadales;f__Pyramimonadaceae;g__Pyramimonas;s__Pyramimonas sp. CCMP2087	MMETSP1445		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1445.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Chloropicophyceae;o__Chloropicales;f__Chloropicaceae;g__Chloropicon;s__Chloropicon maureeniae	MMETSP1446		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1446.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Chaetocerotales;f__Chaetocerotaceae;g__Chaetoceros;s__Chaetoceros dichaeta	MMETSP1447		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1447.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Coscinodiscophyceae;o__Chaetocerotales;f__Attheyaceae;g__Attheya;s__Attheya septentrionalis	MMETSP1449		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1449.fa.gz	
d__Eukaryota;l__Rhodophyta;k__Rhodophyta;p__Rhodophyta;c__Compsopogonophyceae;o__Erythropeltidales;f__Erythrotrichiaceae;g__Madagascaria;s__Madagascaria erythrocladioides	MMETSP1450		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1450.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Alveolata;o__Alveolata;f__Vitrellaceae;g__Vitrella;s__Vitrella brassicaformis	MMETSP1451		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1451.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Synchromophyceae;o__Synchromophyceae;f__Synchromophyceae;g__Synchroma;s__Synchroma pusillum	MMETSP1452		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1452.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Chloropicophyceae;o__Chloropicales;f__Chloropicaceae;g__Chloropicon;s__Chloropicon roscoffensis	MMETSP1453		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1453.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Chloropicophyceae;o__Chloropicales;f__Chloropicaceae;g__Chloropicon;s__Chloropicon roscoffensis	MMETSP1456		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1456.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Chlorophyta;o__Chlorophyta;f__Pycnococcaceae;g__Pycnococcus;s__Pycnococcus provasolii	MMETSP1459		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1459.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Bathycoccaceae;g__Bathycoccus;s__Bathycoccus prasinos	MMETSP1460		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1460.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__Alveolata;c__Dinophyceae;o__Peridiniales;f__Endodiniaceae;g__Brandtodinium;s__Brandtodinium nutricula	MMETSP1462		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1462.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Pavlovales;f__Pavlovaceae;g__Diacronema;s__Diacronema lutheri	MMETSP1463		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1463.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Pavlovales;f__Pavlovaceae;g__Exanthemachrysis;s__Exanthemachrysis gayraliae	MMETSP1464		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1464.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Phaeocystales;f__Phaeocystaceae;g__Phaeocystis;s__Phaeocystis cordata	MMETSP1465		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1465.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Pavlovales;f__Pavlovaceae;g__Pavlova;s__Pavlova gyrans	MMETSP1466		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1466.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Pelagophyceae;o__Sarcinochrysidales;f__Sarcinochrysidaceae;g__Sargassococcus;s__Sargassococcus sp. CCMP2135	MMETSP1467		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1467.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Mamiellaceae;g__Mantoniella;s__Mantoniella sp. CCMP1436	MMETSP1468		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1468.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Chloropicophyceae;o__Chloropicales;f__Chloropicaceae;g__Chloropicon;s__Chloropicon primus	MMETSP1469		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1469.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Chloropicophyceae;o__Chloropicales;f__Chloropicaceae;g__Chloropicon;s__Chloropicon roscoffensis	MMETSP1470		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1470.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Chlorophyta;o__Chlorophyta;f__Pycnococcaceae;g__Pycnococcus;s__Pycnococcus provasolii	MMETSP1471		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1471.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Chlorophyta;o__Chlorophyta;f__Pycnococcaceae;g__Pycnococcus;s__Pycnococcus provasolii	MMETSP1472		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1472.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Prasiolales;f__Stichococcaceae;g__Stichococcus;s__Stichococcus sp. RCC1054	MMETSP1473		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1473.fa.gz	
d__Eukaryota;l__Haptista;k__Haptista;p__Haptophyta;c__Haptophyta;o__Prymnesiales;f__Prymnesiaceae;g__Imantonia;s__Imantonia sp. RCC918	MMETSP1474		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1474.fa.gz	
d__Eukaryota;l__Rhodophyta;k__Rhodophyta;p__Rhodophyta;c__Stylonematophyceae;o__Stylonematales;f__ Stylonemataceae; g__Bangiopsis;s__Bangiopsis sp. CCMP1999	MMETSP1475		/storage/hdd1/chh/TaxDB/user_supplied/MMETSP/mmetsp_fa_modified/MMETSP1475.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Dictyochophyceae;o__Pedinellales;f__Pedinellales;g__Pedinellales;s__Pedinellales Metagenome_centric_SAG_TOSAG00_1	Metagenome_centric_SAG_TOSAG00_1		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG00_1.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__New_MAST-4;o__New_MAST-4;f__New_MAST-4;g__New_MAST-4;s__New_MAST-4 Metagenome_centric_SAG_TOSAG00_10	Metagenome_centric_SAG_TOSAG00_10		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG00_10.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Bicosoecida;f__New_Bicosoecales_01;g__New_Bicosoecales_01;s__New_Bicosoecales_01 Metagenome_centric_SAG_TOSAG00_12	Metagenome_centric_SAG_TOSAG00_12		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG00_12.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__New_MAST-4;o__New_MAST-4;f__New_MAST-4;g__New_MAST-4;s__New_MAST-4 Metagenome_centric_SAG_TOSAG00_13	Metagenome_centric_SAG_TOSAG00_13		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG00_13.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Chrysophyceae;o__New_Chrysophyceae;f__New_Chrysophyceae;g__New_Chrysophyceae;s__New_Chrysophyceae Metagenome_centric_SAG_TOSAG00_18	Metagenome_centric_SAG_TOSAG00_18		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG00_18.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Bicosoecida;f__New_Bicosoecales_01;g__New_Bicosoecales_01;s__New_Bicosoecales_01 Metagenome_centric_SAG_TOSAG00_7	Metagenome_centric_SAG_TOSAG00_7		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG00_7.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Chrysophyceae;o__New_Chrysophyceae;f__New_Chrysophyceae;g__New_Chrysophyceae;s__New_Chrysophyceae Metagenome_centric_SAG_TOSAG00_8	Metagenome_centric_SAG_TOSAG00_8		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG00_8.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Bicosoecida;f__New_Bicosoecales_01;g__New_Bicosoecales_01;s__New_Bicosoecales_01 Metagenome_centric_SAG_TOSAG00_9	Metagenome_centric_SAG_TOSAG00_9		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG00_9.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__New_MAST-4;o__New_MAST-4;f__New_MAST-4;g__New_MAST-4;s__New_MAST-4 Metagenome_centric_SAG_TOSAG23_28	Metagenome_centric_SAG_TOSAG23_28		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG23_28.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__New_MAST-4;o__New_MAST-4;f__New_MAST-4;g__New_MAST-4;s__New_MAST-4 Metagenome_centric_SAG_TOSAG23_29	Metagenome_centric_SAG_TOSAG23_29		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG23_29.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Chrysophyceae;o__New_Chrysophyceae;f__New_Chrysophyceae;g__New_Chrysophyceae;s__New_Chrysophyceae Metagenome_centric_SAG_TOSAG23_30	Metagenome_centric_SAG_TOSAG23_30		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG23_30.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Bigyra;o__Bicosoecida;f__New_Bicosoecales_01;g__New_Bicosoecales_01;s__New_Bicosoecales_01 Metagenome_centric_SAG_TOSAG23_6	Metagenome_centric_SAG_TOSAG23_6		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG23_6.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__MALV-I;c__MALV-I;o__MALV-I;f__MALV-I;g__MALV-I;s__MALV-I Metagenome_centric_SAG_TOSAG23_9	Metagenome_centric_SAG_TOSAG23_9		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG23_9.fa.gz	
d__Eukaryota;l__Sar;k__Rhizaria;p__Cercozoa;c__Cercozoa;o__Cercozoa;f__Cercozoa;g__Cercozoa;s__Cercozoa Metagenome_centric_SAG_TOSAG39_1	Metagenome_centric_SAG_TOSAG39_1		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG39_1.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Chrysophyceae;o__New_Chrysophyceae;f__New_Chrysophyceae;g__New_Chrysophyceae;s__New_Chrysophyceae Metagenome_centric_SAG_TOSAG39_3	Metagenome_centric_SAG_TOSAG39_3		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG39_3.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Bacillariaceae;s__Bacillariaceae Metagenome_centric_SAG_TOSAG39_4	Metagenome_centric_SAG_TOSAG39_4		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG39_4.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__MALV-I;c__MALV-I;o__MALV-I;f__MALV-I;g__MALV-I;s__MALV-I Metagenome_centric_SAG_TOSAG39_6	Metagenome_centric_SAG_TOSAG39_6		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG39_6.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__New_MAST-4;o__New_MAST-4;f__New_MAST-4;g__New_MAST-4;s__New_MAST-4 Metagenome_centric_SAG_TOSAG41_1	Metagenome_centric_SAG_TOSAG41_1		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG41_1.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__MALV-II;c__MALV-II;o__MALV-II;f__MALV-II;g__MALV-II;s__MALV-II Metagenome_centric_SAG_TOSAG41_10	Metagenome_centric_SAG_TOSAG41_10		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG41_10.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__MALV-II;c__MALV-II;o__MALV-II;f__MALV-II;g__MALV-II;s__MALV-II Metagenome_centric_SAG_TOSAG41_11	Metagenome_centric_SAG_TOSAG41_11		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG41_11.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__New_MAST-4;o__New_MAST-4;f__New_MAST-4;g__New_MAST-4;s__New_MAST-4 Metagenome_centric_SAG_TOSAG41_19	Metagenome_centric_SAG_TOSAG41_19		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG41_19.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__New_MAST-4;o__New_MAST-4;f__New_MAST-4;g__New_MAST-4;s__New_MAST-4 Metagenome_centric_SAG_TOSAG41_24	Metagenome_centric_SAG_TOSAG41_24		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG41_24.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Chrysophyceae;o__New_Chrysophyceae;f__New_Chrysophyceae;g__New_Chrysophyceae;s__New_Chrysophyceae Metagenome_centric_SAG_TOSAG41_5	Metagenome_centric_SAG_TOSAG41_5		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG41_5.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Dictyochophyceae;o__Pedinellales;f__Pedinellales;g__Pedinellales;s__Pedinellales Metagenome_centric_SAG_TOSAG41_8	Metagenome_centric_SAG_TOSAG41_8		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG41_8.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__MALV-I;c__MALV-I;o__MALV-I;f__MALV-I;g__MALV-I;s__MALV-I Metagenome_centric_SAG_TOSAG41_9	Metagenome_centric_SAG_TOSAG41_9		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG41_9.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__New_Bacillariaceae_01;s__New_Bacillariaceae_01 Metagenome_centric_SAG_TOSAG46_2	Metagenome_centric_SAG_TOSAG46_2		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG46_2.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__MALV-II;c__MALV-II;o__MALV-II;f__MALV-II;g__MALV-II;s__MALV-II Metagenome_centric_SAG_TOSAG47_5	Metagenome_centric_SAG_TOSAG47_5		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG47_5.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__MALV-II;c__MALV-II;o__MALV-II;f__MALV-II;g__MALV-II;s__MALV-II Metagenome_centric_SAG_TOSAG47_7	Metagenome_centric_SAG_TOSAG47_7		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG47_7.fa.gz	
d__Eukaryota;l__Sar;k__Alveolata;p__MALV-II;c__MALV-II;o__MALV-II;f__MALV-II;g__MALV-II;s__MALV-II Metagenome_centric_SAG_TOSAG48_3	Metagenome_centric_SAG_TOSAG48_3		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG48_3.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Dictyochophyceae;o__Pedinellales;f__Pedinellales;g__Pedinellales;s__Pedinellales Metagenome_centric_SAG_TOSAG51_11	Metagenome_centric_SAG_TOSAG51_11		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/Metagenome_centric_SAG_TOSAG51_11.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Mamiellaceae;g__Micromonas;s__Micromonas TARA_ANE_2018_MAG_00101	TARA_ANE_2018_MAG_00101		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_ANE_2018_MAG_00101.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Bathycoccaceae;g__Ostreococcus;s__Ostreococcus TARA_AON_82_MAG_00012	TARA_AON_82_MAG_00012		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00012.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Mamiellaceae;g__Micromonas;s__Micromonas TARA_AON_82_MAG_00097	TARA_AON_82_MAG_00097		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00097.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Mamiellaceae;g__Micromonas;s__Micromonas TARA_AON_82_MAG_00118	TARA_AON_82_MAG_00118		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00118.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Oomycota;c__Oomycota;o__New_Oomycota;f__New_Oomycota;g__New_Oomycota;s__New_Oomycota TARA_AON_82_MAG_00125	TARA_AON_82_MAG_00125		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00125.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__New_MAST-4;o__New_MAST-4;f__New_MAST-4;g__New_MAST-4;s__New_MAST-4 TARA_AON_82_MAG_00137	TARA_AON_82_MAG_00137		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00137.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Cylindrotheca;s__Cylindrotheca TARA_AON_82_MAG_00159	TARA_AON_82_MAG_00159		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00159.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__New_MAST-4;o__New_MAST-4;f__New_MAST-4;g__New_MAST-4;s__New_MAST-4 TARA_AON_82_MAG_00160	TARA_AON_82_MAG_00160		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00160.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Chlorophyta;o__Chlorophyta;f__Pycnococcaceae;g__Pycnococcus;s__Pycnococcus TARA_AON_82_MAG_00189	TARA_AON_82_MAG_00189		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00189.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiophyceae;f__Trebouxiophyceae;g__Picochlorum;s__Picochlorum TARA_AON_82_MAG_00198	TARA_AON_82_MAG_00198		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00198.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Chloropicophyceae;o__Chloropicales;f__Chloropicaceae;g__Chloropicon;s__Chloropicon TARA_AON_82_MAG_00229	TARA_AON_82_MAG_00229		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00229.fa.gz	
d__Eukaryota;l__Viridiplantae;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Bathycoccaceae;g__Bathycoccus;s__Bathycoccus TARA_AON_82_MAG_00271	TARA_AON_82_MAG_00271		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00271.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__New_MAST-4;o__New_MAST-4;f__New_MAST-4;g__New_MAST-4;s__New_MAST-4 TARA_AON_82_MAG_00272	TARA_AON_82_MAG_00272		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00272.fa.gz	
d__Eukaryota;l__Sar;k__Stramenopiles;p__Stramenopiles;c__Pelagophyceae;o__Pelagomonadales;f__Pelagomonadales;g__Aureococcus;s__Aureococcus TARA_AON_82_MAG_00274	TARA_AON_82_MAG_00274		/storage/hdd1/chh/TaxDB/user_supplied/TARA_SMAGs/Contigs/TARA_AON_82_MAG_00274.fa.gz	
